,rn_numbers,top_labels
707,RG-50.106.0020,"{'government': 10.2, 'family': 9.9, 'food': 9.2, 'camp': 9.0, 'ghetto': 6.6, 'relocation': 6.2, 'fear': 4.8, 'army': 4.6, 'hospital': 3.8, 'work': 3.8, 'Jewish': 3.3, 'war': 3.3, 'survive': 2.5, 'religion': 2.3, 'school': 2.2, 'russian': 2.1, 'buildings': 1.9, 'shooting': 1.7, 'Nazi': 1.5, 'polish': 1.5, 'hunger': 1.4, 'kill': 1.4, 'synagogue': 1.3, 'police': 1.2, 'aid': 1.0, 'hiding': 0.9, 'american': 0.8, 'sick': 0.7, 'prisoners': 0.6}"
708,RG-50.106.0036,"{'camp': 14.7, 'family': 11.2, 'school': 8.2, 'food': 7.3, 'fear': 6.9, 'war': 6.0, 'survive': 4.3, 'ghetto': 4.1, 'religion': 3.4, 'work': 3.4, 'Nazi': 3.2, 'hospital': 3.0, 'buildings': 2.8, 'Jewish': 2.6, 'synagogue': 2.6, 'hunger': 2.2, 'army': 2.2, 'government': 1.9, 'relocation': 1.5, 'aid': 1.5, 'polish': 1.1, 'russian': 1.1, 'shooting': 1.1, 'hiding': 0.9, 'sick': 0.9, 'kill': 0.6, 'prisoners': 0.6, 'american': 0.4, 'police': 0.2}"
709,RG-50.106.0049,"{'family': 11.3, 'food': 10.5, 'camp': 8.0, 'school': 7.7, 'Jewish': 6.2, 'religion': 4.8, 'fear': 4.3, 'war': 4.2, 'survive': 4.1, 'ghetto': 3.5, 'hospital': 3.3, 'army': 3.0, 'buildings': 2.7, 'work': 2.6, 'government': 2.5, 'relocation': 2.2, 'sick': 2.2, 'hiding': 2.1, 'hunger': 2.1, 'aid': 2.1, 'synagogue': 1.8, 'Nazi': 1.7, 'kill': 1.5, 'police': 1.2, 'shooting': 1.1, 'prisoners': 1.0, 'american': 0.8, 'polish': 0.7, 'russian': 0.7}"
710,RG-50.106.0051,"{'religion': 19.6, 'food': 11.6, 'family': 11.1, 'war': 7.5, 'camp': 6.2, 'buildings': 5.2, 'Jewish': 4.9, 'survive': 4.4, 'army': 3.9, 'hunger': 3.4, 'work': 3.1, 'ghetto': 2.1, 'government': 1.8, 'school': 1.8, 'shooting': 1.8, 'synagogue': 1.8, 'hospital': 1.6, 'police': 1.6, 'hiding': 1.0, 'prisoners': 1.0, 'polish': 0.8, 'relocation': 0.8, 'russian': 0.8, 'aid': 0.8, 'kill': 0.5, 'sick': 0.5, 'fear': 0.3, 'american': 0.3, 'Nazi': 0.0}"
711,RG-50.106.0052,"{'food': 14.1, 'family': 10.7, 'camp': 6.4, 'school': 6.2, 'war': 6.1, 'fear': 5.2, 'Jewish': 5.1, 'religion': 4.3, 'buildings': 3.9, 'army': 3.5, 'work': 3.1, 'shooting': 3.0, 'survive': 2.9, 'hospital': 2.7, 'sick': 2.6, 'relocation': 2.5, 'government': 2.3, 'hiding': 2.0, 'hunger': 1.6, 'police': 1.6, 'aid': 1.6, 'ghetto': 1.4, 'Nazi': 1.3, 'prisoners': 1.3, 'synagogue': 1.3, 'kill': 1.2, 'american': 1.0, 'russian': 0.6, 'polish': 0.2}"
712,RG-50.106.0055,"{'camp': 22.2, 'family': 12.4, 'food': 11.6, 'ghetto': 5.3, 'war': 5.1, 'work': 4.9, 'school': 4.7, 'government': 2.9, 'relocation': 2.9, 'hiding': 2.7, 'Nazi': 2.7, 'army': 2.4, 'synagogue': 2.2, 'Jewish': 2.0, 'survive': 2.0, 'fear': 1.8, 'buildings': 1.8, 'hospital': 1.6, 'religion': 1.6, 'shooting': 1.3, 'hunger': 1.1, 'police': 0.9, 'aid': 0.9, 'american': 0.9, 'polish': 0.7, 'russian': 0.7, 'prisoners': 0.4, 'kill': 0.2, 'sick': 0.2}"
713,RG-50.106.0058,"{'family': 15.2, 'school': 12.3, 'camp': 9.3, 'Jewish': 8.0, 'fear': 6.7, 'hospital': 4.8, 'war': 4.8, 'food': 4.5, 'religion': 3.7, 'Nazi': 3.2, 'army': 3.2, 'government': 2.9, 'relocation': 2.1, 'survive': 2.1, 'synagogue': 2.1, 'buildings': 2.1, 'ghetto': 1.9, 'hunger': 1.9, 'work': 1.9, 'aid': 1.6, 'hiding': 1.3, 'shooting': 1.1, 'sick': 1.1, 'polish': 0.8, 'american': 0.5, 'police': 0.3, 'prisoners': 0.3, 'russian': 0.3, 'kill': 0.0}"
714,RG-50.106.0059,"{'camp': 23.1, 'family': 11.0, 'school': 8.0, 'government': 5.4, 'work': 5.4, 'food': 5.0, 'war': 4.8, 'ghetto': 4.7, 'army': 4.4, 'fear': 3.6, 'buildings': 3.2, 'hunger': 2.4, 'Nazi': 2.3, 'religion': 2.3, 'hospital': 1.8, 'Jewish': 1.7, 'synagogue': 1.7, 'aid': 1.5, 'survive': 1.4, 'police': 1.1, 'american': 0.9, 'prisoners': 0.8, 'relocation': 0.8, 'russian': 0.6, 'sick': 0.6, 'kill': 0.5, 'shooting': 0.5, 'hiding': 0.3, 'polish': 0.3}"
715,RG-50.106.0062,"{'family': 12.5, 'government': 7.7, 'war': 7.3, 'food': 6.9, 'camp': 6.7, 'school': 5.3, 'ghetto': 4.2, 'Jewish': 4.1, 'religion': 4.1, 'army': 4.1, 'buildings': 3.8, 'Nazi': 3.4, 'survive': 3.4, 'hospital': 3.1, 'hunger': 3.1, 'relocation': 2.8, 'shooting': 2.7, 'work': 2.7, 'synagogue': 2.0, 'fear': 1.9, 'polish': 1.4, 'russian': 1.4, 'sick': 1.1, 'police': 0.9, 'prisoners': 0.8, 'american': 0.8, 'hiding': 0.6, 'kill': 0.6, 'aid': 0.6}"
716,RG-50.106.0063,"{'family': 17.4, 'food': 12.7, 'fear': 7.1, 'war': 7.1, 'religion': 6.4, 'camp': 5.8, 'army': 5.4, 'school': 4.8, 'hospital': 4.1, 'government': 3.1, 'buildings': 2.5, 'ghetto': 2.3, 'sick': 1.9, 'aid': 1.9, 'hunger': 1.7, 'Jewish': 1.7, 'synagogue': 1.7, 'relocation': 1.5, 'survive': 1.5, 'american': 1.4, 'kill': 1.2, 'prisoners': 1.2, 'shooting': 1.2, 'work': 1.2, 'Nazi': 1.0, 'police': 0.8, 'hiding': 0.6, 'polish': 0.4, 'russian': 0.4}"
717,RG-50.106.0065,"{'camp': 17.3, 'family': 11.5, 'Jewish': 5.8, 'food': 5.1, 'school': 4.9, 'army': 4.9, 'war': 4.8, 'fear': 4.0, 'religion': 3.5, 'ghetto': 3.3, 'work': 3.3, 'buildings': 3.2, 'survive': 3.0, 'russian': 2.9, 'shooting': 2.8, 'government': 2.6, 'hospital': 2.6, 'hunger': 2.2, 'prisoners': 1.9, 'Nazi': 1.5, 'sick': 1.3, 'hiding': 1.2, 'relocation': 1.1, 'aid': 1.1, 'american': 1.0, 'police': 0.9, 'synagogue': 0.8, 'kill': 0.6, 'polish': 0.6}"
718,RG-50.106.0074,"{'family': 19.4, 'camp': 16.1, 'food': 8.7, 'ghetto': 6.5, 'war': 6.5, 'fear': 4.8, 'school': 3.7, 'Nazi': 3.1, 'aid': 3.1, 'Jewish': 2.8, 'relocation': 2.8, 'government': 2.5, 'work': 2.5, 'hospital': 2.3, 'army': 2.3, 'survive': 2.0, 'buildings': 2.0, 'sick': 1.7, 'hiding': 1.4, 'religion': 1.4, 'russian': 1.4, 'hunger': 0.8, 'shooting': 0.8, 'synagogue': 0.6, 'kill': 0.3, 'police': 0.3, 'prisoners': 0.3, 'polish': 0.0, 'american': 0.0}"
719,RG-50.106.0077,"{'family': 14.4, 'food': 10.9, 'camp': 8.3, 'war': 7.0, 'school': 6.6, 'fear': 6.0, 'religion': 4.9, 'Jewish': 4.5, 'Nazi': 3.2, 'survive': 3.1, 'government': 2.6, 'work': 2.6, 'ghetto': 2.4, 'hospital': 2.4, 'army': 2.4, 'buildings': 2.3, 'aid': 2.1, 'hunger': 2.0, 'relocation': 1.9, 'synagogue': 1.8, 'sick': 1.5, 'shooting': 1.3, 'russian': 1.0, 'american': 1.0, 'police': 0.9, 'hiding': 0.8, 'kill': 0.8, 'polish': 0.8, 'prisoners': 0.6}"
720,RG-50.106.0079,"{'family': 15.1, 'camp': 13.6, 'food': 12.1, 'school': 10.1, 'fear': 5.5, 'Jewish': 5.4, 'war': 5.3, 'ghetto': 3.1, 'Nazi': 3.1, 'hospital': 2.9, 'government': 2.8, 'work': 2.8, 'synagogue': 2.3, 'survive': 2.2, 'religion': 2.1, 'hunger': 1.7, 'army': 1.7, 'aid': 1.4, 'relocation': 1.1, 'sick': 1.1, 'american': 1.1, 'polish': 0.8, 'hiding': 0.7, 'shooting': 0.7, 'buildings': 0.6, 'russian': 0.4, 'kill': 0.2, 'police': 0.1, 'prisoners': 0.1}"
721,RG-50.106.0080,"{'food': 11.5, 'camp': 11.5, 'family': 10.8, 'fear': 8.4, 'hospital': 7.8, 'school': 7.5, 'Jewish': 5.3, 'war': 4.5, 'government': 3.6, 'work': 2.7, 'army': 2.5, 'polish': 2.3, 'Nazi': 2.1, 'american': 2.1, 'religion': 1.7, 'hunger': 1.5, 'ghetto': 1.4, 'kill': 1.4, 'sick': 1.4, 'survive': 1.4, 'aid': 1.4, 'russian': 1.2, 'synagogue': 1.2, 'relocation': 1.1, 'shooting': 1.1, 'hiding': 0.9, 'police': 0.6, 'buildings': 0.6, 'prisoners': 0.4}"
722,RG-50.106.0081,"{'food': 13.7, 'family': 12.1, 'camp': 10.6, 'war': 7.6, 'hospital': 6.3, 'fear': 5.9, 'school': 5.2, 'Jewish': 4.3, 'army': 4.1, 'government': 3.3, 'ghetto': 2.6, 'survive': 2.1, 'work': 2.0, 'hunger': 1.8, 'sick': 1.8, 'Nazi': 1.7, 'religion': 1.7, 'relocation': 1.5, 'synagogue': 1.5, 'polish': 1.4, 'shooting': 1.4, 'aid': 1.4, 'buildings': 1.4, 'american': 1.1, 'hiding': 0.8, 'russian': 0.8, 'kill': 0.7, 'police': 0.7, 'prisoners': 0.7}"
723,RG-50.106.0082,"{'family': 13.4, 'food': 12.7, 'camp': 11.4, 'school': 7.9, 'Jewish': 6.2, 'war': 5.7, 'government': 5.4, 'hospital': 4.6, 'Nazi': 4.5, 'army': 4.1, 'fear': 3.7, 'ghetto': 2.6, 'religion': 1.9, 'american': 1.8, 'work': 1.7, 'hunger': 1.5, 'shooting': 1.2, 'survive': 1.2, 'synagogue': 1.2, 'prisoners': 1.0, 'relocation': 1.0, 'buildings': 1.0, 'aid': 0.9, 'polish': 0.8, 'sick': 0.8, 'hiding': 0.6, 'police': 0.6, 'russian': 0.5, 'kill': 0.3}"
724,RG-50.106.0083,"{'food': 17.0, 'family': 11.7, 'school': 8.1, 'camp': 7.8, 'Jewish': 5.9, 'government': 5.7, 'fear': 5.6, 'hospital': 4.9, 'war': 4.6, 'Nazi': 4.1, 'army': 3.5, 'religion': 3.3, 'survive': 2.5, 'ghetto': 2.1, 'american': 1.8, 'relocation': 1.6, 'work': 1.5, 'synagogue': 1.4, 'hunger': 1.2, 'sick': 1.0, 'shooting': 0.9, 'hiding': 0.8, 'prisoners': 0.8, 'aid': 0.7, 'buildings': 0.5, 'polish': 0.4, 'kill': 0.2, 'police': 0.2, 'russian': 0.2}"
725,RG-50.106.0084,"{'family': 11.5, 'food': 10.6, 'camp': 8.9, 'school': 8.2, 'Jewish': 7.8, 'war': 5.3, 'government': 4.9, 'hospital': 4.2, 'Nazi': 3.7, 'fear': 3.3, 'survive': 3.2, 'ghetto': 2.7, 'relocation': 2.6, 'army': 2.6, 'religion': 2.4, 'hunger': 2.2, 'synagogue': 1.9, 'work': 1.9, 'aid': 1.6, 'buildings': 1.6, 'shooting': 1.4, 'hiding': 1.2, 'sick': 1.1, 'american': 1.1, 'prisoners': 1.0, 'police': 0.9, 'kill': 0.8, 'polish': 0.8, 'russian': 0.6}"
726,RG-50.106.0086,"{'family': 18.3, 'camp': 12.2, 'school': 9.2, 'war': 7.7, 'food': 6.2, 'fear': 4.2, 'Jewish': 4.2, 'hospital': 3.6, 'government': 3.5, 'religion': 3.5, 'army': 2.9, 'work': 2.6, 'ghetto': 2.5, 'Nazi': 2.4, 'survive': 2.3, 'synagogue': 2.3, 'buildings': 2.0, 'relocation': 1.8, 'aid': 1.4, 'american': 1.4, 'sick': 1.3, 'hiding': 1.1, 'kill': 1.0, 'prisoners': 0.8, 'hunger': 0.7, 'police': 0.7, 'shooting': 0.1, 'polish': 0.0, 'russian': 0.0}"
727,RG-50.106.0087,"{'camp': 19.3, 'family': 14.6, 'school': 8.6, 'war': 7.2, 'ghetto': 5.8, 'food': 5.7, 'army': 4.0, 'fear': 3.5, 'religion': 3.2, 'government': 3.0, 'hospital': 2.9, 'work': 2.8, 'relocation': 2.5, 'Jewish': 2.3, 'survive': 2.1, 'hiding': 1.8, 'aid': 1.8, 'Nazi': 1.5, 'synagogue': 1.4, 'buildings': 1.4, 'hunger': 1.2, 'sick': 0.8, 'kill': 0.6, 'polish': 0.4, 'prisoners': 0.4, 'russian': 0.4, 'shooting': 0.4, 'american': 0.3, 'police': 0.1}"
728,RG-50.106.0089,"{'family': 13.4, 'food': 9.7, 'camp': 8.9, 'religion': 7.0, 'school': 5.9, 'Jewish': 5.2, 'fear': 4.6, 'war': 4.6, 'work': 4.0, 'hospital': 3.4, 'survive': 3.4, 'ghetto': 3.0, 'buildings': 2.6, 'government': 2.3, 'relocation': 2.3, 'aid': 2.3, 'army': 2.0, 'hiding': 1.9, 'hunger': 1.9, 'Nazi': 1.9, 'sick': 1.9, 'synagogue': 1.7, 'prisoners': 1.4, 'shooting': 1.1, 'american': 1.1, 'police': 0.8, 'polish': 0.7, 'russian': 0.7, 'kill': 0.2}"
729,RG-50.106.0090,"{'camp': 19.0, 'family': 12.1, 'prisoners': 6.7, 'food': 6.4, 'army': 5.9, 'war': 5.4, 'ghetto': 4.6, 'religion': 3.8, 'buildings': 3.3, 'school': 3.1, 'government': 2.8, 'shooting': 2.8, 'survive': 2.8, 'hospital': 2.6, 'Jewish': 2.3, 'work': 2.3, 'fear': 2.1, 'Nazi': 2.1, 'aid': 1.8, 'hunger': 1.5, 'relocation': 1.3, 'synagogue': 1.0, 'police': 0.8, 'polish': 0.8, 'russian': 0.8, 'american': 0.8, 'hiding': 0.5, 'sick': 0.5, 'kill': 0.3}"
730,RG-50.106.0102,"{'family': 12.4, 'camp': 8.7, 'Jewish': 7.9, 'fear': 7.6, 'food': 7.1, 'war': 6.5, 'work': 4.5, 'hospital': 4.4, 'government': 3.9, 'school': 3.9, 'religion': 3.6, 'army': 3.5, 'hunger': 2.7, 'aid': 2.5, 'ghetto': 2.1, 'survive': 2.0, 'synagogue': 1.9, 'kill': 1.5, 'sick': 1.5, 'american': 1.5, 'buildings': 1.5, 'prisoners': 1.4, 'relocation': 1.4, 'Nazi': 1.2, 'russian': 1.2, 'shooting': 1.2, 'police': 0.9, 'hiding': 0.7, 'polish': 0.7}"
731,RG-50.106.0103,"{'family': 15.7, 'camp': 15.2, 'food': 8.6, 'religion': 8.2, 'ghetto': 5.1, 'Jewish': 4.9, 'hospital': 4.4, 'work': 3.9, 'war': 3.4, 'army': 3.4, 'school': 2.9, 'survive': 2.9, 'sick': 2.4, 'relocation': 2.2, 'synagogue': 2.2, 'aid': 2.0, 'fear': 1.6, 'buildings': 1.6, 'police': 1.4, 'government': 1.3, 'hunger': 1.3, 'prisoners': 1.3, 'kill': 1.0, 'shooting': 0.8, 'american': 0.7, 'polish': 0.5, 'hiding': 0.4, 'russian': 0.4, 'Nazi': 0.3}"
732,RG-50.106.0108,"{'government': 10.9, 'school': 10.3, 'family': 10.0, 'camp': 8.6, 'Nazi': 6.1, 'food': 5.3, 'Jewish': 4.7, 'religion': 4.7, 'american': 4.7, 'war': 4.5, 'hospital': 3.9, 'work': 3.3, 'ghetto': 3.1, 'fear': 2.2, 'polish': 1.9, 'survive': 1.9, 'army': 1.9, 'hunger': 1.7, 'russian': 1.7, 'aid': 1.4, 'kill': 1.1, 'relocation': 1.1, 'shooting': 1.1, 'prisoners': 0.8, 'buildings': 0.8, 'police': 0.6, 'sick': 0.6, 'synagogue': 0.6, 'hiding': 0.3}"
733,RG-50.106.0109,"{'food': 12.9, 'camp': 11.8, 'family': 11.7, 'war': 7.5, 'Jewish': 5.5, 'hospital': 5.3, 'fear': 4.9, 'school': 4.2, 'ghetto': 3.9, 'religion': 3.6, 'army': 3.5, 'survive': 2.6, 'hunger': 2.2, 'work': 2.2, 'Nazi': 2.1, 'hiding': 1.9, 'government': 1.7, 'buildings': 1.6, 'relocation': 1.5, 'sick': 1.5, 'synagogue': 1.4, 'shooting': 1.2, 'aid': 1.0, 'polish': 0.9, 'russian': 0.9, 'prisoners': 0.7, 'american': 0.7, 'kill': 0.6, 'police': 0.6}"
734,RG-50.106.0110,"{'food': 11.6, 'family': 9.5, 'school': 8.5, 'hospital': 6.9, 'government': 6.8, 'Jewish': 6.8, 'camp': 6.1, 'war': 5.6, 'fear': 4.9, 'Nazi': 4.8, 'army': 3.4, 'work': 3.1, 'hunger': 2.6, 'survive': 2.4, 'religion': 2.3, 'aid': 2.2, 'american': 1.8, 'ghetto': 1.4, 'synagogue': 1.4, 'relocation': 1.1, 'polish': 1.0, 'kill': 0.9, 'prisoners': 0.9, 'shooting': 0.9, 'hiding': 0.8, 'buildings': 0.6, 'police': 0.5, 'russian': 0.5, 'sick': 0.5}"
735,RG-50.106.0111,"{'food': 17.0, 'family': 12.7, 'camp': 8.0, 'hospital': 7.6, 'war': 6.7, 'government': 5.4, 'fear': 5.0, 'school': 5.0, 'Jewish': 4.9, 'Nazi': 3.4, 'aid': 3.2, 'army': 3.2, 'work': 3.0, 'religion': 1.9, 'relocation': 1.9, 'ghetto': 1.7, 'polish': 1.7, 'hunger': 1.3, 'synagogue': 1.3, 'sick': 1.1, 'american': 1.1, 'survive': 0.9, 'prisoners': 0.7, 'police': 0.4, 'shooting': 0.4, 'buildings': 0.4, 'kill': 0.2, 'hiding': 0.0, 'russian': 0.0}"
736,RG-50.106.0112,"{'war': 15.1, 'fear': 9.1, 'Jewish': 6.7, 'food': 6.5, 'government': 6.5, 'family': 6.2, 'camp': 6.2, 'school': 5.6, 'hospital': 5.3, 'Nazi': 5.3, 'survive': 3.9, 'religion': 3.2, 'work': 2.8, 'army': 2.8, 'kill': 2.1, 'relocation': 2.1, 'hunger': 1.8, 'ghetto': 1.2, 'hiding': 1.2, 'aid': 1.1, 'american': 1.1, 'prisoners': 0.9, 'police': 0.7, 'sick': 0.7, 'russian': 0.5, 'synagogue': 0.5, 'polish': 0.4, 'shooting': 0.4, 'buildings': 0.4}"
737,RG-50.106.0113,"{'food': 17.6, 'family': 10.6, 'camp': 9.0, 'school': 7.8, 'war': 7.8, 'fear': 7.4, 'Jewish': 3.6, 'government': 3.2, 'hospital': 3.2, 'ghetto': 2.8, 'Nazi': 2.7, 'army': 2.5, 'hunger': 2.4, 'survive': 2.4, 'religion': 2.2, 'work': 1.4, 'shooting': 1.3, 'sick': 1.3, 'polish': 1.2, 'aid': 1.1, 'american': 1.1, 'buildings': 1.1, 'hiding': 1.0, 'kill': 1.0, 'synagogue': 1.0, 'relocation': 0.9, 'police': 0.8, 'russian': 0.8, 'prisoners': 0.7}"
738,RG-50.106.0114,"{'food': 14.1, 'camp': 9.6, 'war': 8.3, 'family': 7.7, 'government': 7.2, 'school': 7.0, 'Jewish': 6.0, 'army': 5.8, 'fear': 4.1, 'hospital': 4.1, 'Nazi': 3.5, 'ghetto': 2.8, 'religion': 2.8, 'prisoners': 1.8, 'shooting': 1.7, 'hunger': 1.4, 'polish': 1.4, 'survive': 1.4, 'american': 1.3, 'sick': 1.2, 'work': 1.2, 'buildings': 1.2, 'relocation': 1.1, 'russian': 0.7, 'synagogue': 0.7, 'kill': 0.5, 'aid': 0.5, 'hiding': 0.4, 'police': 0.4}"
739,RG-50.106.0115,"{'food': 14.9, 'camp': 10.1, 'family': 9.3, 'fear': 6.8, 'Jewish': 6.8, 'war': 5.5, 'hospital': 5.1, 'relocation': 4.6, 'army': 4.1, 'polish': 3.8, 'kill': 3.2, 'ghetto': 2.8, 'school': 2.7, 'russian': 2.5, 'religion': 2.1, 'work': 2.0, 'Nazi': 1.8, 'government': 1.6, 'shooting': 1.6, 'prisoners': 1.5, 'survive': 1.2, 'hiding': 0.9, 'hunger': 0.9, 'police': 0.9, 'synagogue': 0.9, 'sick': 0.6, 'aid': 0.6, 'buildings': 0.6, 'american': 0.4}"
740,RG-50.106.0116,"{'food': 18.5, 'camp': 13.9, 'family': 12.9, 'fear': 6.8, 'Jewish': 4.9, 'school': 4.8, 'war': 4.5, 'religion': 4.2, 'hospital': 3.3, 'ghetto': 2.6, 'government': 2.2, 'survive': 2.1, 'work': 2.1, 'Nazi': 2.0, 'army': 2.0, 'synagogue': 1.9, 'relocation': 1.8, 'kill': 1.4, 'polish': 1.3, 'aid': 1.3, 'american': 1.0, 'shooting': 0.8, 'hunger': 0.7, 'hiding': 0.5, 'police': 0.5, 'prisoners': 0.5, 'russian': 0.5, 'sick': 0.4, 'buildings': 0.4}"
741,RG-50.106.0117,"{'food': 11.8, 'family': 8.2, 'government': 8.0, 'war': 7.9, 'hospital': 7.2, 'school': 7.2, 'camp': 5.3, 'Jewish': 5.1, 'army': 4.9, 'fear': 4.6, 'Nazi': 4.1, 'hunger': 2.5, 'aid': 2.4, 'polish': 2.0, 'survive': 1.8, 'religion': 1.7, 'ghetto': 1.6, 'relocation': 1.6, 'synagogue': 1.5, 'work': 1.5, 'police': 1.4, 'prisoners': 1.4, 'american': 1.4, 'shooting': 1.2, 'buildings': 1.2, 'kill': 1.1, 'russian': 0.6, 'sick': 0.6, 'hiding': 0.5}"
742,RG-50.106.0118,"{'food': 15.0, 'camp': 13.3, 'family': 11.4, 'hospital': 7.6, 'ghetto': 5.3, 'Jewish': 4.6, 'fear': 4.5, 'war': 4.5, 'relocation': 3.9, 'school': 3.3, 'work': 2.9, 'religion': 2.5, 'army': 2.2, 'hunger': 2.1, 'survive': 1.7, 'polish': 1.6, 'aid': 1.6, 'prisoners': 1.4, 'sick': 1.4, 'synagogue': 1.3, 'government': 1.2, 'shooting': 1.1, 'Nazi': 1.0, 'russian': 1.0, 'hiding': 0.9, 'kill': 0.8, 'buildings': 0.7, 'american': 0.6, 'police': 0.4}"
743,RG-50.106.0119,"{'camp': 12.3, 'food': 11.6, 'family': 9.4, 'war': 7.4, 'fear': 6.8, 'hospital': 5.6, 'school': 5.2, 'government': 4.3, 'Jewish': 4.2, 'work': 3.4, 'army': 3.2, 'Nazi': 2.5, 'ghetto': 2.1, 'survive': 2.1, 'synagogue': 1.9, 'american': 1.9, 'religion': 1.7, 'hunger': 1.6, 'prisoners': 1.6, 'polish': 1.4, 'shooting': 1.4, 'sick': 1.4, 'aid': 1.4, 'relocation': 1.2, 'buildings': 1.1, 'hiding': 1.0, 'police': 1.0, 'kill': 0.9, 'russian': 0.5}"
744,RG-50.106.0120,"{'camp': 13.0, 'food': 11.7, 'family': 9.5, 'Jewish': 7.5, 'fear': 6.8, 'war': 5.1, 'school': 4.8, 'ghetto': 4.7, 'hospital': 4.0, 'government': 3.1, 'army': 3.0, 'relocation': 2.7, 'hunger': 2.4, 'Nazi': 2.1, 'religion': 2.1, 'work': 2.0, 'hiding': 1.9, 'survive': 1.7, 'kill': 1.5, 'sick': 1.4, 'aid': 1.3, 'shooting': 1.2, 'polish': 1.1, 'synagogue': 1.1, 'buildings': 1.0, 'prisoners': 0.9, 'russian': 0.9, 'american': 0.7, 'police': 0.6}"
745,RG-50.106.0121,"{'camp': 17.5, 'food': 9.3, 'family': 9.0, 'fear': 6.3, 'Jewish': 6.2, 'school': 6.0, 'war': 5.5, 'ghetto': 5.1, 'hospital': 4.0, 'army': 3.4, 'Nazi': 2.9, 'survive': 2.9, 'work': 2.4, 'hunger': 2.0, 'relocation': 1.9, 'religion': 1.8, 'shooting': 1.7, 'government': 1.6, 'prisoners': 1.5, 'polish': 1.4, 'synagogue': 1.2, 'buildings': 1.2, 'hiding': 0.9, 'american': 0.8, 'kill': 0.7, 'police': 0.7, 'russian': 0.7, 'sick': 0.7, 'aid': 0.7}"
746,RG-50.106.0122,"{'food': 17.0, 'camp': 16.3, 'family': 6.6, 'hospital': 6.3, 'fear': 6.0, 'Jewish': 5.5, 'ghetto': 3.7, 'relocation': 3.4, 'shooting': 3.0, 'war': 3.0, 'prisoners': 2.9, 'school': 2.8, 'army': 2.5, 'kill': 2.0, 'Nazi': 2.0, 'polish': 1.9, 'religion': 1.9, 'survive': 1.8, 'work': 1.8, 'government': 1.6, 'hunger': 1.4, 'police': 1.1, 'synagogue': 1.1, 'aid': 1.1, 'buildings': 1.1, 'american': 0.8, 'russian': 0.6, 'sick': 0.6, 'hiding': 0.3}"
747,RG-50.106.0123,"{'camp': 22.9, 'food': 13.2, 'family': 9.2, 'ghetto': 6.6, 'Jewish': 5.3, 'fear': 4.2, 'army': 4.0, 'war': 3.9, 'religion': 3.3, 'hospital': 2.9, 'relocation': 2.8, 'survive': 2.5, 'government': 2.1, 'work': 2.1, 'Nazi': 1.9, 'school': 1.8, 'hunger': 1.5, 'prisoners': 1.1, 'buildings': 1.1, 'kill': 1.0, 'synagogue': 1.0, 'hiding': 0.9, 'polish': 0.9, 'shooting': 0.9, 'sick': 0.9, 'american': 0.9, 'aid': 0.7, 'police': 0.6, 'russian': 0.2}"
748,RG-50.106.0124,"{'camp': 16.9, 'food': 13.0, 'family': 7.6, 'war': 5.9, 'fear': 5.7, 'ghetto': 5.2, 'religion': 4.8, 'school': 4.4, 'army': 3.3, 'survive': 3.1, 'hospital': 3.0, 'work': 3.0, 'government': 2.8, 'Jewish': 2.8, 'Nazi': 2.8, 'prisoners': 2.6, 'shooting': 2.0, 'buildings': 1.7, 'synagogue': 1.3, 'american': 1.3, 'hunger': 1.1, 'sick': 1.1, 'kill': 0.9, 'police': 0.9, 'relocation': 0.9, 'aid': 0.7, 'russian': 0.6, 'polish': 0.4, 'hiding': 0.2}"
749,RG-50.106.0125,"{'food': 12.9, 'camp': 12.9, 'army': 10.9, 'family': 9.5, 'war': 7.5, 'Jewish': 6.0, 'school': 5.0, 'fear': 4.0, 'hospital': 3.5, 'polish': 3.5, 'Nazi': 3.0, 'ghetto': 2.5, 'buildings': 2.5, 'russian': 2.0, 'shooting': 2.0, 'survive': 2.0, 'work': 2.0, 'government': 1.5, 'synagogue': 1.5, 'hunger': 1.0, 'prisoners': 1.0, 'relocation': 1.0, 'aid': 1.0, 'hiding': 0.5, 'sick': 0.5, 'american': 0.5, 'kill': 0.0, 'police': 0.0, 'religion': 0.0}"
750,RG-50.106.0126,"{'camp': 12.1, 'food': 8.7, 'government': 8.0, 'family': 7.9, 'war': 6.2, 'ghetto': 5.2, 'Jewish': 4.7, 'work': 4.7, 'aid': 4.6, 'survive': 4.1, 'prisoners': 3.9, 'fear': 3.4, 'relocation': 3.3, 'kill': 2.6, 'hospital': 2.2, 'russian': 2.1, 'buildings': 1.8, 'school': 1.7, 'american': 1.7, 'religion': 1.6, 'hunger': 1.4, 'army': 1.4, 'hiding': 1.3, 'sick': 1.3, 'Nazi': 1.0, 'shooting': 1.0, 'synagogue': 1.0, 'police': 0.4, 'polish': 0.4}"
